C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_17_015.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_17_015.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_17_015.jpg,0,1,0,4.477165
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_17_084.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_17_084.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_17_084.jpg,0,1,0,5.362823
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_17_153.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_17_153.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_17_153.jpg,0,1,0,6.017711
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_17_222.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_17_222.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_17_222.jpg,0,1,0,6.665314
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_17_290.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_17_290.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_17_290.jpg,0,1,0,7.523345
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_17_358.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_17_358.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_17_358.jpg,0,1,0,8.162314
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_17_426.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_17_426.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_17_426.jpg,0,1,0,9.003863
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_17_495.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_17_495.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_17_495.jpg,0,1,0,9.625329
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_17_567.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_17_567.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_17_567.jpg,0,1,0,10.43596
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_17_639.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_17_639.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_17_639.jpg,0,1,0,11.12185
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_17_706.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_17_706.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_17_706.jpg,0,1,0,12.13708
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_17_774.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_17_774.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_17_774.jpg,0,1,0,12.62142
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_17_842.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_17_842.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_17_842.jpg,0,1,0,13.37268
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_17_910.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_17_910.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_17_910.jpg,0,1,0,14.25633
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_17_976.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_17_976.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_17_976.jpg,0,1,0,14.76389
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_18_044.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_18_044.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_18_044.jpg,0,1,0,15.62766
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_18_111.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_18_111.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_18_111.jpg,0,1,0,16.31791
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_18_179.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_18_179.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_18_179.jpg,0,1,0,16.89649
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_18_247.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_18_247.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_18_247.jpg,0,1,0,17.74409
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_18_318.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_18_318.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_18_318.jpg,0,1,0,18.38193
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_18_390.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_18_390.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_18_390.jpg,0,1,0,19.2006
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_18_457.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_18_457.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_18_457.jpg,0,1,0,19.81045
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_18_525.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_18_525.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_18_525.jpg,0,1,0,20.62114
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_18_594.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_18_594.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_18_594.jpg,0,1,0,21.22407
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_18_666.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_18_666.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_18_666.jpg,0,1,0,22.02169
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_18_736.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_18_736.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_18_736.jpg,0,1,0,22.61572
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_18_803.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_18_803.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_18_803.jpg,0,1,0,23.20511
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_18_873.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_18_873.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_18_873.jpg,0,1,0,23.98618
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_18_942.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_18_942.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_18_942.jpg,0,1,0,24.76065
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_19_010.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_19_010.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_19_010.jpg,0,1,0,25.33725
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_19_080.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_19_080.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_19_080.jpg,0,1,0,25.91068
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_19_149.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_19_149.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_19_149.jpg,0,1,0,26.66937
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_19_218.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_19_218.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_19_218.jpg,0,0.9324493,0,27.23009
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_19_286.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_19_286.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_19_286.jpg,0,0.6848552,0,27.80421
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_19_354.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_19_354.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_19_354.jpg,0,0.5038898,0,28.08042
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_19_424.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_19_424.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_19_424.jpg,0,0.2985539,0,28.24002
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_19_491.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_19_491.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_19_491.jpg,0,0.4828856,0,28.34014
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_19_558.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_19_558.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_19_558.jpg,0,0.304793,0,28.47234
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_19_629.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_19_629.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_19_629.jpg,0.05,0.06410086,0,28.43196
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_19_697.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_19_697.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_19_697.jpg,0.2,0,0,28.25314
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_19_770.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_19_770.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_19_770.jpg,0,0,0,27.98767
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_19_836.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_19_836.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_19_836.jpg,0.05,0,0,27.8165
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_19_907.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_19_907.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_19_907.jpg,0,0,0,27.58049
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_19_976.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_19_976.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_19_976.jpg,0,0,0,27.41294
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_20_045.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_20_045.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_20_045.jpg,0,0,0,27.1919
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_20_112.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_20_112.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_20_112.jpg,0,0,0,27.02764
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_20_181.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_20_181.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_20_181.jpg,0,0,0,26.86444
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_20_251.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_20_251.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_20_251.jpg,0,0,0,26.64842
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_20_320.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_20_320.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_20_320.jpg,0.15,0,0,26.47928
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_20_392.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_20_392.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_20_392.jpg,0.35,0,0,26.20081
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_20_460.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_20_460.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_20_460.jpg,0,0,0,26.00546
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_20_527.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_20_527.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_20_527.jpg,0,0,0,25.79044
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_20_595.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_20_595.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_20_595.jpg,0,0,0,25.63362
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_20_666.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_20_666.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_20_666.jpg,0.2,0,0,25.4152
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_20_733.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_20_733.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_20_733.jpg,0,0,0,25.25931
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_20_801.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_20_801.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_20_801.jpg,0,0,0,25.10655
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_20_869.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_20_869.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_20_869.jpg,0.1,0,0,24.90255
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_20_938.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_20_938.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_20_938.jpg,0.25,0,0,24.72678
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_21_006.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_21_006.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_21_006.jpg,0.45,0,0,24.43023
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_21_074.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_21_074.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_21_074.jpg,0.6000001,0,0,24.15864
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_21_144.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_21_144.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_21_144.jpg,0,0,0,23.74224
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_21_212.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_21_212.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_21_212.jpg,0,0,0,23.16033
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_21_281.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_21_281.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_21_281.jpg,0,0,0,23.11279
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_21_352.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_21_352.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_21_352.jpg,0,0,0,22.7095
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_21_420.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_21_420.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_21_420.jpg,0,0,0,21.6414
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_21_491.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_21_491.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_21_491.jpg,0,0,0,21.23145
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_21_561.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_21_561.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_21_561.jpg,0,0,0,20.62126
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_21_629.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_21_629.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_21_629.jpg,0,0,0,20.02113
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_21_699.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_21_699.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_21_699.jpg,0,0,0,19.52303
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_21_767.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_21_767.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_21_767.jpg,0,0,0,18.36248
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_21_836.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_21_836.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_21_836.jpg,0.15,0,0,17.92416
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_21_906.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_21_906.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_21_906.jpg,0.35,0,0,17.37149
C:\Users\mayan\Desktop\Track2\IMG\center_2022_05_29_12_14_21_976.jpg,C:\Users\mayan\Desktop\Track2\IMG\left_2022_05_29_12_14_21_976.jpg,C:\Users\mayan\Desktop\Track2\IMG\right_2022_05_29_12_14_21_976.jpg,0.5000001,0,0,16.69307
